PPN;EPN;Jahr
536471215;127561323;1684
536441413;;1684
536439591;;1684
536434409;;1684
536434395;;1684
536423717;;1684
536423377;;1684
536331022;;1684
536330808;;1684
536316414;;1684
536302545;;1684
53629965X;;1684
536296707;;1684
536293031;345021681;1684
536287384;;1684
536278091;;1684
536251444;;1684
536225923;;1684
536223815;;1684
536214786;;1684
536163049;;1684
536142009;;1684
536044295;;1684
536036004;;1684
536035997;1501376756;1684
536033730;;1684
536007497;;1684
535920393;;1684
535832729;;1684
53583215X;;1684
535831846;;1684
535796625;;1684
535765959;;1684
535750420;;1684
53573350X;;1684
535721307;;1684
535685351;;1684
535679289;;1684
535650809;;1684
535644396;;1684
535579497;;1684
535559402;;1684
535523815;;1684
535508948;;1684
535430019;;1684
535394101;1829960652;1684
99007622;;1684
99007614;;1684
99007606;;1684
99007592;;1684
98993887;;1684
98993852;;1684
09897663X;;1684
98967223;;1684
92325009;;1684
92308937;;1684
92308376;;1684
92306586;;1684
92284396;;1684
92282989;;1684
92281850;;1684
92253237;;1684
92252567;;1684
92244440;341830984;1684
92167705;;1684
92136877;;1684
92048048;;1684
92030718;;1684
91999820;123352304;1684
91951119;;1684
91919754;;1684
91898056;;1684
09189803X;;1684
91895014;;1684
91878950;;1684
861753275;;1683
838331173;;1683
755755375;;1683
748883185;;1683
72899223X;;1683
725497068;;1683
723774358;;1683
578292289;;1683
549919783;;1683
537249850;;1683
537195718;;1683
537114548;;1683
537109544;;1683
537028943;124910149;1683
536986568;;1683
536741409;;1683
536688087;;1683
536648255;;1683
536647909;;1683
53663680X;124521037;1683
536628653;;1683
536584028;;1683
536566100;;1683
536549877;;1683
536546223;;1683
536513163;;1683
536465568;;1683
536419191;;1683
536403481;;1683
536332622;;1683
536330352;;1683
536330328;;1683
536326444;;1683
536316627;;1683
536312621;;1683
53629304X;;1683
53627469X;;1683
536273316;;1683
536252556;;1683
536158010;;1683
536138508;;1683
536064105;;1683
536042047;;1683
536039011;;1683
535992092;;1683
535920849;122982924;1683
535796595;;1683
535787014;124375820;1683
535754159;;1683
535745060;;1683
53570934X;;1683
535699492;;1683
53564034X;;1683
535627092;;1683
53560484X;;1683
535604823;;1683
535575025;;1683
535526881;;1683
535522428;;1683
535452217;;1683
535439849;;1683
535437919;1370476302;1683
99010429;;1683
99010402;;1683
99010399;;1683
98990918;;1683
98987151;;1683
92287662;;1683
92282105;122983009;1683
92256155;;1683
92249221;;1683
92237207;;1683
92189636;;1683
92178316;;1683
92176704;;1683
92172334;232714789;1683
92149928;;1683
92132618;;1683
92085156;;1683
92054307;;1683
92047521;;1683
92031056;;1683
92031048;;1683
92031005;;1683
92030963;;1683
92030939;;1683
92030912;;1683
92030890;123273544;1683
09201822X;;1683
92018211;;1683
92018203;;1683
92018157;;1683
91920760;;1683
91898544;;1683
91895154;;1683
91883032;;1683
91878934;;1683
91878861;;1683
91821711;;1683
91821703;;1683
1440077665;;1682
114565441X;;1682
1027513980;;1682
863970079;;1682
85673862X;;1682
82079015X;;1682
787617466;1477142665;1682
787617113;1477142983;1682
561431612;;1682
549934391;;1682
549911812;;1682
537299513;;1682
537233849;;1682
537159584;;1682
53664697X;;1682
536643474;;1682
536629609;;1682
536629544;;1682
536611467;;1682
536607907;1474465811;1682
536604630;;1682
536544549;1474467245;1682
536474141;121276112X;1682
536473730;;1682
536452997;;1682
53645115X;;1682
536308381;;1682
536168520;;1682
536137846;;1682
536058598;;1682
536006806;124077064;1682
535835329;563419105;1682
535779976;;1682
535703236;;1682
53569055X;;1682
535614756;;1682
535604831;;1682
535579454;;1682
535574967;;1682
535563108;;1682
535563078;;1682
53553342X;;1682
535533241;;1682
535480636;;1682
535452209;1444478400;1682
09902893X;;1682
92324606;;1682
92308341;;1682
92264735;;1682
92264700;;1682
09224971X;;1682
92158927;;1682
92113699;;1682
09204624X;;1682
92019064;;1682
92018173;;1682
92018122;;1682
92018009;;1682
92017991;;1682
91938198;;1682
91925401;;1682
91920140;85779325X;1682
91897939;;1682
91897475;;1682
91897432;;1682
91895065;;1682
91894840;;1682
1567297242;;1681
1017953953;;1681
865217661;;1681
772216835;;1681
607961252;;1681
599049790;;1681
537168621;;1681
536992320;;1681
536942471;;1681
536897271;;1681
536865647;;1681
536771731;;1681
536743053;341456500;1681
536647712;;1681
536646856;345107748;1681
536638144;;1681
536629617;;1681
536578729;;1681
536562113;;1681
536553033;;1681
536547548;;1681
536546479;;1681
536545073;;1681
536482837;;1681
536480044;;1681
536453497;;1681
536431507;;1681
536426325;;1681
536391645;;1681
536332576;;1681
536249091;;1681
536233721;;1681
536096481;;1681
536083134;;1681
536067651;;1681
536064717;155787527;1681
536062692;;1681
536058792;;1681
53600711X;;1681
53591248X;;1681
535872860;;1681
535798377;;1681
535784538;;1681
535779895;;1681
535701225;;1681
535568010;;1681
535563833;;1681
535563205;;1681
535525923;;1681
53541918X;;1681
535412835;;1681
535381476;;1681
92248136;;1681
92218660;;1681
92019129;;1681
91967759;;1681
91897947;;1681
91897394;;1681
91896029;;1681
91895049;;1681
91859247;;1681
91822319;;1681
91822300;;1681
91822297;1390952118;1681
91822289;1391266617;1681
110746031X;;1680
881136492;;1680
869223623;;1680
82634397X;;1680
786484373;;1680
786484195;;1680
786484187;;1680
786484179;;1680
786484160;;1680
571024246;;1680
537350934;;1680
53720606X;;1680
537205950;;1680
53716975X;;1680
536605475;127605746;1680
536604401;;1680
536567859;;1680
536563837;;1680
536563675;;1680
536562679;1490603271;1680
536561842;;1680
536484570;;1680
536433844;;1680
53642652X;;1680
53642635X;;1680
536399344;;1680
536392986;;1680
53638181X;;1680
536337500;;1680
536331839;;1680
536279187;;1680
536275947;;1680
536236836;;1680
536203652;;1680
536175977;;1680
536100853;;1680
536035989;1500270202;1680
536013640;;1680
535983050;;1680
535951000;12437588X;1680
535667248;;1680
535648405;;1680
535637942;1346472475;1680
535591047;;1680
535575416;;1680
535575262;;1680
535572530;;1680
535572522;;1680
535572506;;1680
535572468;;1680
535572441;;1680
535572433;;1680
535572417;;1680
535572395;;1680
535572387;;1680
535568215;;1680
53556760X;;1680
535564414;;1680
535532822;124668186;1680
535532172;;1680
535531885;;1680
535511655;;1680
535511051;;1680
535509200;;1680
535499981;;1680
535403879;;1680
535389523;21897891X;1680
98996002;;1680
98965646;1198993383;1680
92318266;;1680
92245161;;1680
92232914;;1680
92232868;146942175;1680
92225446;;1680
92199089;;1680
92185061;;1680
92141625;;1680
92133959;;1680
92130070;;1680
92088740;123087147;1680
92053114;;1680
92052215;1475380240;1680
92043682;;1680
09201853X;;1680
09200590X;;1680
91997356;;1680
09196699X;;1680
91953243;712572201;1680
91920493;;1680
91898579;;1680
91897513;;1680
91897416;;1680
91897033;;1680
91897017;;1680
91894867;;1680
91890233;;1680
91883016;;1680
91882257;;1680
91874483;;1680
91874440;;1680
1443446637;;1679
1089559224;;1679
847636062;;1679
782372023;;1679
72959887X;;1679
728475170;;1679
728475081;;1679
688157262;1297980492;1679
630215596;;1679
578636131;;1679
549897771;;1679
53727877X;;1679
537245979;1474510388;1679
537240187;;1679
537240101;;1679
537107916;232694761;1679
537107827;;1679
537107223;;1679
537098267;;1679
537058710;;1679
537011854;;1679
536992614;;1679
536973377;;1679
536962227;;1679
536954127;;1679
536943710;;1679
536746516;355141329;1679
536654328;;1679
536634173;;1679
536597170;;1679
536580561;;1679
536577250;;1679
536544638;1474466575;1679
536543453;;1679
536484783;;1679
536470197;;1679
53646698X;;1679
536462593;;1679
536461821;;1679
536461716;;1679
536456895;;1679
536452946;;1679
536417121;;1679
536392935;;1679
536339309;;1679
536283400;;1679
536251703;;1679
536243220;;1679
536240574;;1679
536234973;;1679
536231737;;1679
536174245;;1679
536151903;;1679
536096244;;1679
536040028;;1679
536014965;;1679
535995504;;1679
535995490;;1679
535940858;;1679
53580878X;1199465119;1679
535796846;;1679
535784155;;1679
535772688;;1679
535732104;;1679
535704232;;1679
535662416;;1679
535649045;;1679
535575440;;1679
53557469X;;1679
535477791;;1679
535429827;;1679
98985450;124668178;1679
98984268;;1679
92289096;;1679
92259073;;1679
92249515;;1679
92246788;151865213;1679
92132537;;1679
92130194;;1679
92124925;;1679
92124062;;1679
92056741;123300630;1679
09205286X;;1679
92052207;;1679
92030130;;1679
91934494;;1679
91920507;;1679
91915767;;1679
91903734;;1679
91903696;;1679
91900425;;1679
91890411;;1679
09189039X;;1679
91886260;;1679
91886031;;1679
91882427;;1679
91875390;;1679
91874246;;1679
91822270;1297863054;1679
91822262;1297863356;1679
91822254;1297862481;1679
91822246;1297862082;1679
91822238;1297861604;1679
634350862;;1678
565265342;872789489;1678
565264583;872786846;1678
565255347;872756734;1678
549933751;;1678
549919694;;1678
537305025;;1678
537286055;657900427;1678
537244638;;1678
53719584X;;1678
537195807;;1678
537071563;872749592;1678
53699840X;;1678
536977798;;1678
536866597;;1678
536852502;;1678
53676624X;;1678
536762201;1696905982;1678
536761949;;1678
536745633;;1678
536646228;;1678
536633851;;1678
536621136;;1678
536570884;;1678
536504350;;1678
536479453;;1678
536452962;;1678
536440565;;1678
536432899;;1678
536426600;;1678
536414408;;1678
536414386;86786124X;1678
536410232;;1678
536410224;;1678
536409250;;1678
536344604;;1678
536334900;;1678
536309817;;1678
536293074;;1678
536251460;3453051173;1678
53623499X;;1678
536219699;;1678
536110522;;1678
536062242;;1678
536062218;;1678
536016135;123087139;1678
53598426X;;1678
535845065;;1678
535837062;155818406;1678
53581318X;;1678
535737769;;1678
535735448;;1678
535719256;;1678
535649479;;1678
535626258;;1678
535569343;;1678
535569327;;1678
53556306X;;1678
535560230;;1678
535560222;;1678
535560028;;1678
535532075;;1678
535508220;;1678
535503687;127589783;1678
92320775;;1678
92306640;1488340080;1678
92301819;;1678
92286836;;1678
92260365;;1678
92237711;;1678
92233864;;1678
92185606;341335746;1678
92150837;;1678
92136907;;1678
92124917;747908621;1678
92124860;;1678
92124178;;1678
92053424;;1678
92052037;;1678
92021131;;1678
92018564;1297854187;1678
91935555;;1678
91914000;;1678
91886422;;1678
91883008;;1678
91882451;;1678
91875528;;1678
91874696;;1678
91874130;;1678
91860903;;1678
91841968;1821015339;1678
09184195X;123578752;1678
91841941;123578744;1678
91786215;;1678
91786207;;1678
864195036;;1677
56142618X;;1677
537310592;;1677
537251502;;1677
537197834;;1677
537010572;;1677
536938458;;1677
536837929;;1677
536565988;;1677
536557055;935188452;1677
536554250;;1677
536551642;;1677
536547556;1297777603;1677
536465754;;1677
536452954;;1677
536420548;;1677
536393087;;1677
536287058;;1677
536244006;;1677
536234957;;1677
536230579;;1677
536230455;;1677
536126380;;1677
53594084X;;1677
535940831;;1677
535875126;;1677
535803346;;1677
53580329X;;1677
535720599;;1677
535667108;;1677
535644361;471353590;1677
53562784X;;1677
535618328;;1677
535581645;;1677
535527012;;1677
535526415;;1677
92298850;;1677
92281494;;1677
92234747;;1677
92229662;;1677
92208754;124976514;1677
92188753;;1677
92140564;;1677
92135889;;1677
09212495X;743599888;1677
92114733;;1677
92112188;;1677
92112102;;1677
92112099;;1677
92043852;;1677
92012051;;1677
91955467;;1677
91951925;126182353;1677
91931088;;1677
91915171;;1677
91900530;;1677
91897246;;1677
91890349;;1677
91890322;;1677
91889413;;1677
91883040;;1677
09188263X;;1677
91882613;;1677
91875501;;1677
91859557;;1677
91839955;;1677
91839947;;1677
91839939;;1677
91839920;;1677
91822149;;1677
91822130;;1677
91822122;;1677
1089645031;;1676
846401673;;1676
846401657;;1676
756263603;;1676
617112169;;1676
561426090;;1676
537261869;;1676
537227830;;1676
537196064;;1676
537020764;;1676
537011145;;1676
536992541;;1676
536749108;;1676
536707812;226449505;1676
536607931;;1676
536604959;;1676
536534519;;1676
536501955;;1676
536465487;;1676
536461880;;1676
53643445X;;1676
536430365;;1676
536427720;;1676
536396663;;1676
536393842;;1676
536377782;;1676
536377774;;1676
536303452;;1676
536287708;;1676
536259062;;1676
536257590;;1676
536153132;;1676
535875029;;1676
535810229;;1676
535769911;;1676
535741693;;1676
535661215;;1676
535647042;;1676
535639406;;1676
535601883;949167142;1676
535591160;;1676
535574762;;1676
535574746;;1676
53555544X;;1676
535402899;;1676
92329314;;1676
92308805;;1676
92307566;935264892;1676
92307558;;1676
92307442;;1676
92304834;;1676
92266959;;1676
92249299;;1676
92226019;;1676
92197213;;1676
92148506;;1676
92148492;;1676
92129692;;1676
92126561;;1676
92126286;;1676
92124933;743043731;1676
92124879;;1676
92120059;;1676
92092799;;1676
92052932;;1676
92050646;;1676
92034918;;1676
92020216;;1676
92018335;246692286;1676
92012752;;1676
91985218;;1676
09196752X;;1676
09196590X;;1676
91920523;;1676
91920132;;1676
91888859;;1676
91887321;;1676
91883067;;1676
91882230;;1676
91875463;;1676
91874386;;1676
91847435;;1676
91786193;;1676
1107815185;;1675
819800767;;1675
666058199;;1675
561904375;;1675
537218335;;1675
537211667;;1675
537082085;;1675
536998272;;1675
536658994;;1675
536650802;;1675
536629552;;1675
536605351;1473272688;1675
536584400;1335799486;1675
536503435;;1675
536466718;;1675
536466505;;1675
536465673;;1675
536464251;;1675
536452989;;1675
536266786;;1675
536251800;;1675
536218587;;1675
536217033;;1675
536178283;;1675
536157812;;1675
536065039;;1675
536033080;;1675
536007535;;1675
536007527;1571490388;1675
535911424;;1675
535791402;;1675
535772459;;1675
535643780;;1675
535570279;;1675
535508352;;1675
535452071;;1675
535415958;;1675
92331432;;1675
92321313;;1675
92306470;;1675
92293476;;1675
92289274;;1675
92254969;;1675
92244289;;1675
92150454;;1675
92129358;;1675
92127355;;1675
92126529;;1675
92126480;743037049;1675
92122094;683123998;1675
92037747;;1675
92018262;;1675
91993148;;1675
91981484;1277938288;1675
91971217;;1675
91931169;;1675
91907462;;1675
91887380;;1675
91886392;;1675
91882273;;1675
91882214;;1675
91818060;125046642;1675
91818052;125046634;1675
91818044;125046626;1675
1030851565;;1674
641883129;;1674
561439052;;1674
537334750;1451735146;1674
537185429;326078185;1674
537114149;;1674
537083103;;1674
537082964;124076807;1674
537082743;;1674
537008543;;1674
53697439X;;1674
536968802;;1674
536928460;;1674
536862788;;1674
536772630;;1674
536629706;;1674
536600317;743054547;1674
536592292;;1674
536580049;;1674
536522545;;1674
536487421;;1674
53646958X;;1674
536465614;;1674
536424187;;1674
536318204;;1674
536311749;;1674
536282889;;1674
53624233X;;1674
536223920;;1674
536107866;;1674
536045569;;1674
535890710;122982967;1674
535741847;;1674
535718381;;1674
535564260;;1674
535534272;;1674
92298508;;1674
09228745X;;1674
92281575;1476620393;1674
92270603;;1674
92264824;;1674
92231624;;1674
92217893;;1674
92167683;283672153;1674
92148433;;1674
92123015;;1674
91970296;;1674
91963699;;1674
91950740;;1674
91890292;;1674
91890268;;1674
91888948;;1674
91888905;;1674
91887445;;1674
91882508;;1674
91860369;;1674
91851637;12756442X;1674
1102842052;;1673
1020548584;;1673
537286144;;1673
537238506;;1673
537043349;;1673
536993629;;1673
536832056;;1673
536783004;;1673
536652686;;1673
536645507;;1673
536628602;;1673
536551383;;1673
53655062X;;1673
536549583;;1673
536511446;;1673
536463603;;1673
536439575;1117888282;1673
536426384;;1673
536306885;;1673
536266174;;1673
536243492;;1673
536234965;;1673
536234124;;1673
536227888;;1673
536107130;;1673
536042241;;1673
535775393;;1673
98992414;;1673
92321852;;1673
92307930;;1673
92265162;;1673
92148395;;1673
92009085;;1673
91996635;;1673
91941164;;1673
91914868;;1673
91910919;;1673
09189025X;;1673
91887488;;1673
91886449;;1673
91882648;923388273;1673
91882494;;1673
91882338;;1673
91878608;;1673
09187548X;;1673
09186965X;;1673
881136352;;1672
630137803;;1672
623148838;;1672
623144336;;1672
576753858;;1672
537239154;;1672
537177418;;1672
536629781;;1672
536621020;;1672
536588775;;1672
536588724;;1672
536570272;;1672
536559465;;1672
536501300;;1672
536461856;;1672
536426430;;1672
536425043;;1672
536397945;;1672
536383634;;1672
536317453;;1672
536312427;;1672
536295638;;1672
536257442;;1672
536221731;;1672
536007314;;1672
535875096;;1672
535737963;;1672
53571520X;;1672
535690347;;1672
535686196;;1672
535624379;;1672
535623364;;1672
535612206;;1672
535596162;1750321610;1672
535569335;;1672
535545037;;1672
535542747;;1672
53545726X;;1672
535416032;;1672
98984888;;1672
92301738;345745310;1672
92283543;;1672
92269982;;1672
92257011;;1672
92207138;;1672
92187366;;1672
92167047;;1672
92148425;;1672
92135463;;1672
92127932;;1672
09212304X;;1672
92004547;;1672
92004415;;1672
92004261;;1672
91981824;;1672
91888891;;1672
91886376;;1672
91871131;;1672
91870887;;1672
1125898860;;1671
1017955158;;1671
864195192;;1671
863211186;;1671
832627593;;1671
781089549;;1671
773147675;;1671
728208342;;1671
609712004;;1671
561433526;;1671
537265775;;1671
537205292;;1671
537134662;;1671
537123431;;1671
537011862;;1671
537002316;;1671
536980926;;1671
53697571X;;1671
53696159X;;1671
536943419;;1671
536916195;;1671
536777861;123273501;1671
536671052;;1671
53664683X;;1671
536637067;;1671
53663601X;;1671
536629765;;1671
536606129;;1671
536580383;;1671
536556245;;1671
536548854;;1671
536464782;;1671
53646474X;;1671
536443645;;1671
536426449;;1671
536337063;;1671
536290393;;1671
536281564;;1671
536239177;;1671
536172854;;1671
536145237;1471492540;1671
536131570;;1671
536103119;1304436594;1671
536066779;;1671
536058490;;1671
535999712;;1671
535981910;;1671
535959605;;1671
535914539;;1671
535804962;;1671
53579181X;;1671
535791410;;1671
53579133X;;1671
535774575;;1671
535774443;;1671
535768362;;1671
535729162;;1671
535716257;;1671
535691475;;1671
535621086;;1671
535606494;;1671
535406479;;1671
99028743;;1671
09902859X;;1671
99024691;;1671
92322735;;1671
09230222X;;1671
92293069;;1671
92288715;;1671
92269699;;1671
92247024;;1671
92233104;;1671
92188710;;1671
92168647;;1671
92129056;;1671
92127894;;1671
92124364;709024886;1671
92124356;709028113;1671
92121764;;1671
92026060;;1671
09199313X;;1671
91882567;;1671
91882400;;1671
91874149;;1671
91871093;;1671
91866855;;1671
846566397;;1670
839829833;;1670
794130704;;1670
630137781;;1670
549925597;;1670
537235825;;1670
537212329;;1670
537148132;;1670
537082999;1298149177;1670
537082980;1298149088;1670
537050280;;1670
537019758;;1670
536998566;;1670
536997764;;1670
536994722;;1670
536720207;;1670
536673152;;1670
536652317;;1670
536633061;;1670
536629560;;1670
536628564;;1670
536628289;;1670
536588716;;1670
536570671;;1670
536474338;;1670
536466254;;1670
536452970;;1670
53643252X;;1670
536427542;;1670
536401799;;1670
536356211;;1670
536356203;;1670
536356165;;1670
536356149;;1670
53633255X;;1670
53629867X;;1670
536294771;;1670
536287619;;1670
536287031;;1670
536271488;;1670
536251088;;1670
536155844;;1670
536094713;;1670
536078211;;1670
535992289;;1670
535992238;859073777;1670
535928653;;1670
53587510X;;1670
535875002;;1670
53580427X;;1670
53577978X;;1670
535754523;;1670
535739451;;1670
535668317;;1670
535656149;;1670
535612281;;1670
535611986;;1670
535611579;;1670
535603932;;1670
53559741X;;1670
535581092;;1670
53556497X;;1670
53555219X;;1670
535458924;;1670
535401507;1368775292;1670
99025833;;1670
99012510;;1670
92301126;;1670
92293786;;1670
92287972;;1670
92235387;;1670
92223788;;1670
92192580;;1670
92192572;;1670
92145442;;1670
92138934;;1670
92121454;;1670
09212027X;;1670
92074901;;1670
92038891;;1670
91987415;;1670
91968925;;1670
91968070;;1670
09190384X;;1670
91903777;;1670
91894638;;1670
91890276;;1670
09188831X;;1670
91886457;;1670
91873746;;1670
91867398;;1670
91865948;;1670
09186576X;;1670
91865751;760391793;1670
91860857;;1670
91782236;1298148960;1670
91782228;124076939;1670
09178221X;124076920;1670
1013698053;;1669
549898352;;1669
549873589;;1669
537253475;;1669
537240969;;1669
537046380;;1669
536998280;;1669
536948100;;1669
536791287;;1669
536753156;;1669
536752958;345737458;1669
536728844;229516289;1669
536656673;;1669
536648506;;1669
536632685;;1669
536628610;;1669
536620857;;1669
536577455;;1669
536551693;;1669
536511969;;1669
536511454;;1669
536492387;;1669
53649164X;123450780;1669
536491194;;1669
536477264;;1669
536458782;;1669
536426392;;1669
536425922;;1669
536386293;;1669
536283370;;1669
536230773;;1669
536228507;;1669
536219192;;1669
536072922;;1669
535850956;;1669
535714882;;1669
535690525;;1669
535690517;;1669
535690509;;1669
535677251;;1669
535665199;;1669
535665180;;1669
535611994;;1669
535508506;;1669
92237622;;1669
92200516;;1669
92190154;;1669
92165346;;1669
92164803;;1669
92146678;;1669
92122329;;1669
92093221;;1669
91993105;;1669
91951526;;1669
91950406;;1669
91867320;;1669
91865794;;1669
91865778;;1669
1560257865;;1668
892992824;;1668
884335356;1673723276;1668
794130712;;1668
785341285;;1668
561903972;;1668
549929169;;1668
536970025;;1668
536874026;;1668
536764867;1696914620;1668
536646244;;1668
53664621X;;1668
536642842;;1668
536641757;;1668
536620903;;1668
536565414;;1668
536464901;;1668
536426465;;1668
536399891;;1668
536394318;;1668
536302928;;1668
53623700X;;1668
536234981;;1668
536164401;;1668
53610221X;;1668
536100772;;1668
536099855;;1668
536058709;;1668
535937903;;1668
535936346;;1668
53586826X;;1668
535822901;;1668
535772181;;1668
535759908;;1668
535735995;;1668
535716680;;1668
535708025;;1668
535611919;;1668
535597827;;1668
535560613;;1668
535560249;;1668
535547218;;1668
535397828;;1668
99026775;;1668
99004038;;1668
98991892;;1668
98984497;;1668
98984489;;1668
98984470;;1668
09897131X;;1668
92306063;;1668
92296831;;1668
09222038X;1222461862;1668
92220061;;1668
92166563;353772291;1668
92122167;;1668
91921317;;1668
91884896;;1668
91869633;;1668
09186772X;;1668
91867312;;1668
91867150;;1668
91866944;;1668
91862442;;1668
91861160;1473978777;1668
797723501;;1667
794130690;;1667
632824433;;1667
625878280;;1667
568814665;1725876817;1667
549919473;;1667
537190473;;1667
537099808;;1667
536993750;;1667
536992533;;1667
536927006;;1667
536874727;122982894;1667
536663769;;1667
536648441;;1667
536637741;;1667
536582807;;1667
536574901;1220384283;1667
53657183X;;1667
536568626;;1667
536563446;;1667
536556407;;1667
536522820;;1667
536491127;;1667
536431418;12312607X;1667
53642506X;;1667
536306850;;1667
536282374;;1667
536239312;;1667
536135584;;1667
536116903;;1667
536071071;;1667
535869495;;1667
535866771;;1667
53577060X;;1667
535632371;;1667
535609582;353771945;1667
535605226;;1667
535605099;;1667
535605021;;1667
535603010;;1667
535593236;;1667
535588690;;1667
535588682;;1667
535585187;;1667
53556063X;;1667
535556225;;1667
535543484;;1667
535457111;;1667
99029103;;1667
98995375;;1667
92309283;;1667
92276857;;1667
92250068;;1667
92225616;;1667
92171583;;1667
09212237X;;1667
92121888;;1667
92121829;;1667
92119689;;1667
92077862;;1667
92049214;;1667
92033075;;1667
92020755;;1667
91988322;934658781;1667
91988055;;1667
91986850;;1667
91985455;934811687;1667
09188487X;;1667
91869471;;1667
91869455;;1667
91869420;127613889;1667
91869234;;1667
91869196;;1667
91868114;;1667
91868106;;1667
91868092;;1667
91868076;;1667
09186741X;;1667
91867290;;1667
91867096;;1667
91867029;;1667
91866898;;1667
91865646;935410864;1667
09186108X;;1667
866403728;;1666
786898046;;1666
584946368;;1666
58494635X;;1666
549902228;;1666
537327851;;1666
537148353;;1666
537082409;;1666
53692967X;;1666
536891079;;1666
536810168;;1666
536706565;;1666
536650373;;1666
536550654;;1666
536535965;;1666
536491046;;1666
536473625;;1666
536470081;;1666
536425035;;1666
536423725;;1666
536294453;;1666
536251487;;1666
536241317;;1666
536193533;152190511;1666
53586731X;;1666
535773129;;1666
535735499;;1666
535717180;;1666
535678746;;1666
535633254;;1666
535612001;;1666
535611692;;1666
53557472X;;1666
535574649;;1666
535574622;;1666
535574592;;1666
535564872;;1666
535544790;127558993;1666
535457189;;1666
535409087;;1666
98990969;;1666
92339859;;1666
92315135;12761334X;1666
92313906;587934875;1666
09230785X;;1666
92298826;124162371;1666
92297250;123445310;1666
92254403;;1666
92129242;;1666
92122612;1847691463;1666
92122604;;1666
92121799;;1666
09203909X;;1666
92021956;;1666
91986249;;1666
91971659;;1666
91907039;;1666
91907020;;1666
91884675;;1666
91872588;;1666
91869307;;1666
91869269;;1666
91869250;1848912110;1666
91869242;1849135924;1666
91869226;1848912498;1666
09186920X;1848905599;1666
91869188;1847694691;1666
09186917X;1847692532;1666
91869145;1501099493;1666
91869137;1774055104;1666
91869129;;1666
91869099;;1666
91869080;;1666
91869021;;1666
91867002;;1666
91860040;;1666
866027483;;1665
835511847;;1665
835511812;;1665
828122245;;1665
78558286X;148943240X;1665
578291894;;1665
549941541;;1665
53727412X;1500214922;1665
537197788;;1665
537004459;;1665
536994919;;1665
536920052;;1665
536762414;;1665
536744432;344812855;1665
536742030;;1665
536741972;;1665
536741956;;1665
536741239;;1665
536650152;;1665
53659032X;;1665
536581886;;1665
536543305;73586828X;1665
536485216;;1665
536472211;;1665
536393486;;1665
536322414;;1665
536228450;;1665
536059500;;1665
536042233;;1665
536022097;;1665
536019762;;1665
536019568;;1665
535987323;;1665
53592951X;;1665
535823738;124797652;1665
535774060;;1665
535773447;;1665
535773021;;1665
535771428;;1665
535735251;;1665
535735111;;1665
535716958;;1665
535617690;;1665
535617682;;1665
535617674;;1665
535617666;;1665
535574509;;1665
535404425;;1665
92338186;;1665
09228096X;1488534241;1665
92246389;;1665
92218520;124162347;1665
92218512;124162339;1665
92217079;;1665
92178502;124164528;1665
92129412;;1665
09212853X;735841896;1665
92122582;;1665
92121780;;1665
92119964;122126866X;1665
92048250;;1665
92045375;;1665
92033628;;1665
91887666;;1665
91869064;;1665
91869048;;1665
09186903X;;1665
91869013;;1665
91869005;;1665
91866871;;1665
1041324715;;1664
1030575576;;1664
864194943;;1664
83551191X;;1664
835511901;;1664
83551188X;;1664
835511871;;1664
835511863;;1664
835511855;;1664
835511804;;1664
834571331;;1664
549927824;;1664
537331093;;1664
537198679;;1664
53719844X;;1664
537188347;;1664
537112243;;1664
536768048;1544867441;1664
53670449X;246610328;1664
536637733;;1664
536589518;;1664
536579008;;1664
536543682;;1664
536543151;;1664
536542775;620737255;1664
536541310;;1664
536522316;;1664
53647849X;;1664
536441898;735707928;1664
53643137X;;1664
536400520;;1664
53624099X;;1664
53622434X;;1664
536041156;;1664
53598443X;;1664
535919328;;1664
535919239;;1664
535791550;;1664
535791534;;1664
535772963;;1664
535772874;;1664
535575157;;1664
535562357;;1664
535561830;;1664
53549274X;;1664
535492170;;1664
535416687;735729131;1664
98996312;230796745;1664
98996312;230737919;1664
92338399;;1664
92312969;3453451066;1664
92306543;735656363;1664
92306535;735793883;1664
92306381;586431500;1664
92282482;246608226;1664
92268773;735987033;1664
92195261;851886647;1664
92188877;;1664
92188818;;1664
09218877X;;1664
92175155;;1664
92131964;735715718;1664
92129366;735766991;1664
92129307;735979286;1664
92129293;735981000;1664
92129285;735881790;1664
92122590;;1664
92122574;;1664
92122566;;1664
92111653;73572301X;1664
92044557;;1664
91965918;945457200;1664
91939321;;1664
91934664;;1664
91887844;;1664
91868998;;1664
09186898X;;1664
91868971;;1664
91868963;;1664
91868947;;1664
91868920;;1664
91868912;;1664
91868882;;1664
91868874;;1664
91868866;;1664
91868858;;1664
09186884X;;1664
91868831;;1664
91868823;;1664
91868815;;1664
91868742;;1664
91868696;;1664
09186867X;;1664
91868645;;1664
91868599;;1664
91868572;;1664
09186853X;;1664
91868483;;1664
91868475;;1664
91859476;;1664
859919730;;1663
835511839;;1663
834571307;;1663
81909952X;151281573X;1663
779296621;;1663
756263093;;1663
734366051;;1663
632822899;;1663
607694092;;1663
549904727;;1663
549901825;;1663
53733887X;;1663
537196900;;1663
537105352;;1663
537004211;;1663
536969795;;1663
536650764;;1663
53664747X;;1663
536646570;;1663
536642362;;1663
536629692;;1663
536629684;;1663
536542953;736098178;1663
536522146;;1663
53647298X;;1663
536466432;;1663
